"","Adlercreutzia","Alistipes_A","Bruticola","CAG-115","CAG-127","CAG-1427","CAG-791","CAJJNI01","CAJOIG01","Choladousia","Coprococcus","Copromorpha","D16-63","Dethiosulfatibacter","Enterococcus_B","Evtepia","Faecivicinus","Faecivivens","Flavonifractor","Fusicatenibacter","Heteroruminococcus","JAAYOP01","JAAZKA01","JAEDDG01","JAGTTR01","KLE1615","Limivivens","Limosilactobacillus","Longicatena","Luteibacter","Martelella","Marvinbryantia","Mediterraneibacter","Mediterraneibacter_A","NSJ-63","Onthenecus","Pediococcus","Propionicimonas","Protoclostridium","Pullichristensenella","RGIG1902","RGIG2774","RGIG3566","RGIG426","RUG420","RUG626","RUG762","Ruminococcus_E","SIG483","SIG488","SIG565","SIG578","SIG588","SIG598","Scatomorpha","Schneewindia","Streptacidiphilus","Tabaqchalia","UBA10281","UBA11774","UBA1227","UBA1417","UBA1425","UBA1447","UBA1774","UBA3402","UBA6987","UBA738","UMGS1591","UMGS1668","Ventricola","Ventrisoma","Ventrousia","WRMQ01"
"PRISM.8764",0.000417537187347114,9.02202345231768e-05,1.33166397820187e-06,0.000207537813330067,0.000252784123498517,0.00155043014007541,0.00082711465591543,1.74427804417503e-05,1.1500734357198e-05,0.0018380392942766,0.000215497532108865,0.001462045987704,3.32915994550468e-07,1.59396142845376e-06,3.76295957476741e-06,0.002396773216767,9.00588207076372e-05,4.93320973742966e-06,0.00056813627724558,0.0534023283236706,3.70242939394005e-06,2.3001468714396e-06,3.86384320947967e-06,3.08703922219525e-06,0.000307402523331737,0.00442019627819086,0.00228081756702873,7.0215009759735e-06,1.31148725125942e-06,2.26988178102592e-06,1.7251101535797e-06,0.000392528134301944,0.00288356701934408,0.000369234103046882,3.42197288943996e-05,8.89793658162159e-06,2.70368141028865e-06,1.52334288415517e-06,8.53475549665745e-06,2.89435147989482e-05,4.99373991825702e-06,6.0227529923221e-06,1.00177449269277e-05,5.56877663611692e-06,7.47547733217869e-06,1.10164929105791e-05,1.19748874403456e-05,0.0051151634609967,7.46538896870746e-06,3.54101557840043e-06,8.47422531583009e-07,2.61288613904761e-06,1.916789059533e-06,3.48048539757307e-06,0.000224405557053958,1.86231189678837e-05,3.24845303773487e-06,3.34933667244713e-06,0.0102695908326234,0.000720722774747878,6.26487371563153e-06,0.00126143888007867,9.63438711502111e-06,2.33041196185327e-06,1.3417523416731e-05,0.000418354344788283,1.7563840803405e-05,0.000305929622264937,4.71832759549254e-05,2.19623672768596e-05,0.00818029075773244,1.82397611559771e-05,1.57983771959404e-05,5.50824645528956e-06
"PRISM.8765",0.000314570296661443,0.00496377724426464,2.30926254373717e-06,0.00588787680912879,0.00414534674836164,0.00245193783507008,0.000353514442876428,1.05251312923096e-05,3.1795876230351e-05,0.0019134038846693,0.00820543645195526,0.00105004140600576,1.99594551518992e-06,1.26487244857966e-06,2.41370155325292e-06,0.00227023716718145,0.0020862156324147,2.23615523707615e-05,0.000308988611819546,0.00549901556369847,5.90660620483528e-06,1.41572879565796e-06,9.37630218763635e-06,5.23355481017821e-06,0.000986844200914336,0.00254281137768317,0.00267564619345282,3.70178267061386e-06,1.67102415225202e-06,5.15232446944374e-06,1.79867183054905e-06,0.000659427906082455,0.0149083436870106,0.000637240418727553,2.84422235914563e-05,1.16739603969829e-05,1.87990217128353e-06,2.48332755959676e-06,9.85207989765256e-06,9.47958076371304e-05,1.26603288201872e-05,6.05746255191359e-06,1.67682631944734e-05,3.96868236159856e-06,8.30870342369756e-06,1.50972390422214e-05,1.48071306824554e-05,0.00126259799903909,9.5967845410585e-06,4.85061177528712e-06,9.63159754423041e-07,1.91471517445544e-06,3.01712694156615e-06,2.79664458814401e-06,0.000206255439459219,9.44592819398019e-06,4.89702911284968e-06,4.92023778163096e-06,0.00584968694464919,0.00255615636223241,2.54599096530621e-05,0.00287258335239635,1.78706749615841e-05,4.80419443772457e-06,2.19321919983078e-05,0.000327207416812849,1.72904582420522e-05,0.00253326101047968,4.92603994882628e-05,3.18306892335229e-05,0.00709723412198363,1.79170922991467e-05,1.19872774255301e-05,4.27039505575517e-06
"PRISM.8774",0.00330356093020721,0.00202115674570771,6.48218099919465e-07,0.00393261211062317,0.000209399866591631,0.00073467260022637,4.94679381350305e-05,1.89381366447059e-05,3.05043811726807e-06,0.00150886108423018,0.000231451992147715,0.000336183700840585,8.13450164604818e-07,0,2.70726382907541e-06,0.00116895330685477,6.5711521109483e-06,2.36408954088275e-06,0.000832312040296593,0.0269549803505393,2.58016224085591e-06,3.55884447014608e-07,7.37189211673117e-07,1.30914635866088e-06,0.000241315075393548,0.00281945640099677,0.00180480442224047,3.25380065841927e-06,4.7040297800038e-05,7.24479052851166e-07,8.13450164604818e-07,0.00034403857899255,0.00357560916963223,0.000221703300331279,1.82136575918548e-05,9.59616991057247e-06,1.48708858216818e-06,1.25830572337308e-06,4.90612130527281e-06,5.80854258163128e-06,1.20746508808528e-06,2.65642319378761e-06,1.97007461740229e-06,1.51250889981208e-06,5.08406352878011e-06,2.75810446436321e-06,6.30423877568734e-06,0.0111635104355424,1.37269715277063e-06,7.37189211673117e-07,4.06725082302409e-07,2.03362541151205e-07,3.43174288192658e-07,9.40551752824321e-07,0.000691890205631686,5.97377464631663e-07,1.90652382329254e-06,2.79623494082906e-07,1.04096200751773e-05,0.000336514164969956,5.09677368760207e-06,0.00745739335512643,2.28782858795105e-06,8.6429079989262e-07,3.05043811726807e-06,0.00095676991548113,7.09226862264826e-06,3.52579805720901e-05,2.39840696970202e-05,2.26876334971813e-05,6.65631017505537e-05,2.84326252847028e-05,1.91923398211449e-06,1.81755271153889e-06
"PRISM.8776",0.00115547098646862,0.000822986541848032,1.30771739042682e-06,1.97454518372711e-05,0.000227359097044702,0.000256571990485394,0.000364161466697782,1.17370337686242e-05,9.91055245472226e-06,0.00125097758629673,0.00447492244938666,0.000700115145056606,4.64726014779779e-07,2.05344053042228e-07,2.77754850693961e-06,0.00175488108488062,1.11426167729756e-05,6.16032159126683e-06,0.00019145631050753,0.0129098401162023,1.23206431825337e-06,4.43110851301649e-07,4.05284315214923e-06,2.68028027128803e-06,0.000262019011681883,0.00293538243065691,0.00173986935384506,4.97148759996973e-06,1.46983111651279e-06,9.94297519993945e-07,8.21376212168911e-07,0.000392552983926305,0.00801095785035556,0.000261986588936665,6.59262486082942e-07,1.3876934952959e-05,1.65356000607689e-06,9.40259611298622e-07,1.80486615042379e-06,2.37226419172468e-05,4.2149568782352e-06,1.49144627999092e-06,3.98799766171485e-06,1.17802640955804e-06,5.24167714344634e-06,6.75473858691539e-06,6.62504760604661e-06,0.000628795913160519,5.69559557648706e-06,2.33443765563796e-06,4.86341178257908e-07,3.89072942606326e-07,5.07956341736037e-07,1.36175529912214e-06,0.000100964428606342,1.69679033303315e-06,1.43740837129559e-06,9.61874774776751e-07,3.3611579208491e-06,0.00266310702390465,5.89013204779022e-06,0.000297143652333843,6.62504760604661e-06,1.10237333738459e-06,5.01471792692598e-06,0.000536196552820213,9.42421127646435e-06,0.000600836699201559,3.93395975301952e-06,1.21585294564477e-05,0.0021233871994375,1.12939229173225e-05,2.4425134730286e-06,2.21555425650825e-06
"PRISM.8778",0.00189108998384474,0.00539359601976152,3.28763023556109e-06,0.000662510518759682,0.00011565034747998,0.00123294087777659,0.000157143422630408,6.03174095637217e-06,9.1602923095674e-06,0.00086227382529061,0.0111331223258011,0.00130459265770888,1.52450595600615e-06,3.18157764731719e-07,3.85766289737209e-06,0.00244172827858064,0.000132194551246029,7.59203966091064e-05,0.00201632483398727,0.00861158947456696,1.00219695890491e-05,1.15332189715248e-06,4.95795850040262e-06,2.88993302964644e-06,0.000223731191474051,0.00034343805045436,0.000469083854376328,3.8444063238416e-06,2.88728171494035e-05,1.2461179118659e-06,9.67729867725644e-07,0.000153020628262426,0.00286408271126199,0.000318886876275895,0.00013602570099634,5.63139243575142e-05,2.29338722077447e-06,8.88190426542715e-07,8.80369048159726e-05,0.00133076113385807,3.75161030912818e-06,4.94470192687213e-06,1.0698054839104e-05,2.25361750018301e-06,6.60177361818316e-06,1.38928890599517e-05,1.11752914862016e-05,0.0157668648073686,5.27611626513433e-06,2.41269638254887e-06,3.31414338262207e-06,3.20809079437816e-06,2.81039358846351e-06,3.72509716206721e-06,0.00142653987761584,1.98848602957324e-06,3.15506450025621e-06,6.64154333877463e-06,5.08124463423616e-05,0.00135136184912444,9.43868035370765e-06,0.00142228451751256,1.32168038098968e-05,2.98272904435986e-06,1.40784810893785e-05,9.12449956103508e-05,1.26335145745553e-05,9.11124298750459e-05,0.000111381730803163,3.3340282429178e-05,0.00215005714776283,9.84963413315279e-06,8.4762531153942e-05,4.12279436798185e-06
"PRISM.8783",0.00766526800147712,3.42468277756489e-05,6.09928346136984e-07,7.24127696051993e-06,0.000139128548913502,1.562454742019e-05,3.57132512461485e-05,1.01611467026651e-05,6.61837141552897e-07,0.000309532147065092,0.000109955805889759,2.65253944575318e-05,1.49237786820751e-06,2.59543977079568e-07,3.49086649172018e-06,0.00282582398205035,1.60917265789332e-06,3.75041046879975e-06,0.00733420668151327,0.0011243964175041,4.54201959889243e-07,3.63361567911395e-07,0,4.0229316447333e-07,5.66714273953236e-05,4.17736031109564e-05,0.000211294751740476,9.13594799320078e-06,2.83032707005268e-05,5.70996749575049e-07,3.37407170203438e-07,0.000212787129608683,0.0419749054195793,7.89013690321885e-05,1.76489904414106e-06,1.38856027737569e-06,2.28398699830019e-06,1.68703585101719e-07,4.41224761035265e-07,1.38856027737569e-06,1.68703585101719e-07,2.33589579371611e-07,3.63361567911395e-07,1.94657982809676e-07,1.38856027737569e-06,6.87791539260854e-07,1.34443780127216e-05,0.000197487012159843,2.07635181663654e-07,5.15194794502942e-06,0,0,0,2.46566778225589e-07,3.75170818868515e-05,4.93133556451178e-07,1.59619545903934e-06,1.94657982809676e-07,1.85573943611891e-06,3.09506192667384e-05,1.95955702695074e-06,5.19996358078914e-05,7.22829976166596e-06,6.22905544990962e-07,2.05039741892858e-06,0.000198265644091082,3.23132251464062e-06,2.77712055475137e-06,2.20612380517632e-06,4.36033881493674e-06,3.74132642960197e-05,2.12696289216706e-05,1.75192184528708e-06,1.42749187393762e-06
"PRISM.8784",0.00416282710479006,0.00268080594411862,2.40713691616284e-06,5.27020188381923e-05,0.000371270270120031,1.11483078362965e-05,0.000127139668050719,2.20518220878985e-05,1.12095062324702e-05,0.00215159281320714,0.000208084746723043,0.00157825563865448,1.24436738886384e-06,2.23374146033755e-06,0.00103841438627418,0.00680677121494677,1.11279083709053e-05,8.65345321895149e-05,0.00147693149405634,0.00694845570182142,4.0798930782421e-06,1.64215696399244e-06,8.56777546430841e-06,2.03994653912105e-06,0.000342486624453033,0.00178748275543943,0.000613422124046395,3.6923032358091e-06,0.00032861498798701,1.46876150816716e-06,7.75179684865999e-07,0.000297740397117413,0.0237805747824767,0.000768866050327419,6.83484087932508e-05,6.33403400397086e-06,1.83595188520894e-06,6.93581823301157e-07,2.86612488746507e-06,0.000894404360344928,1.88695054868697e-06,3.27411419528928e-06,3.4985083145926e-06,2.1317441333815e-06,7.3948062043138e-06,4.75307543615204e-06,1.42796257738473e-05,0.0208853908565618,3.64130457233107e-06,1.65235669668805e-06,5.30386100171473e-07,1.78495322173092e-06,1.08117166573416e-06,1.5605591024276e-06,0.0127138444082796,1.09137139842976e-06,3.34551232415852e-06,3.22311553181126e-06,6.62982625214341e-06,0.00170419173824712,9.7203452589118e-06,0.000290172195457274,2.84572542207386e-06,7.54780219474788e-07,9.7203452589118e-06,0.000160074604924829,1.1189106767079e-05,0.00936609834266073,1.56463899550584e-05,1.44938201604551e-05,0.00532467865614646,0.00110422306162622,3.54950697807063e-06,4.32468666293662e-06
"PRISM.8785",0.00369433671111081,0.000613697654475725,4.98297146164084e-07,0.00265813418408755,0.00241665172094649,0.00406043179134259,3.12266211596159e-05,1.15374954611838e-05,2.10818023377112e-06,0.000188241329600909,0.00615943824688434,0.000220681751501181,1.52044513829554e-06,0,1.31984859483974e-05,0.00265960352182624,2.60647737993521e-06,3.52641057285351e-06,0.00284362849095961,0.0083744329458332,1.23935444045939e-06,4.72743446360797e-07,1.78875898623004e-06,3.96082346950938e-07,4.10136881842746e-05,3.88288468510936e-05,0.000257990153213979,5.16184736026384e-06,3.48808002314859e-06,2.19761818308263e-06,4.08859196852581e-07,0.00010505125989131,0.00629788819241854,0.000171260896081625,6.32198533133304e-05,1.7759821363284e-06,5.31516955908356e-06,4.34412896655868e-07,0.000115553830510461,3.87138552019788e-06,1.94208118504976e-06,1.02214799213145e-06,1.53322198819718e-06,8.17718393705163e-07,4.35690581646032e-06,1.92930433514812e-06,4.06303826872253e-06,0.0089708562992419,1.17547019095117e-06,5.74958245573943e-07,1.91652748524648e-07,2.17206448327934e-07,3.96082346950938e-07,8.56048943410092e-07,4.96125081680804e-05,4.98297146164084e-07,1.54599883809882e-06,8.17718393705163e-07,1.84625481078744e-05,4.61244281449318e-05,3.73084017127981e-06,5.84668651499192e-05,1.57155253790211e-06,1.34156923967253e-06,2.41482463141056e-06,0.000183616109936514,2.96422917718122e-06,1.36328988450533e-05,2.22317188288591e-05,1.66610122717427e-05,0.00399653476498448,0.00027712987436664,4.0247077190176e-06,1.80153583613169e-06
"PRISM.8788",0.000398962912625876,0.000909319027626239,1.09371108622056e-06,6.08662937052514e-05,0.000158817023775842,0.00013521321242671,8.3401829109703e-05,7.61782489123393e-06,2.45449115861127e-06,0.0012112723104185,0.000133356447094289,0.000323433259822807,4.32397406180223e-07,1.78045990780092e-07,1.79317747857093e-06,0.00196752265625694,5.01072288338259e-05,1.45743361024275e-05,0.000822432584125554,0.00313928147429304,1.3480625016207e-06,3.05221698480157e-07,1.14458136930059e-06,8.1392452928042e-07,0.000254160651838581,0.00165949037463662,0.00172028036291725,3.42229829420877e-05,1.53882606317079e-06,5.97725826190308e-07,9.53817807750492e-07,0.000413588119011383,0.0144705861600858,0.000142462227765613,2.79659381232444e-05,1.38621521393072e-06,1.29719221854067e-06,4.32397406180223e-07,1.81861262011094e-06,0.000148121546758266,1.38621521393072e-06,1.76774233703091e-06,2.61981957862135e-06,9.66535378520499e-07,2.79786556940144e-06,2.45449115861127e-06,4.05690507563209e-06,0.00132936767258879,1.62784905856084e-06,8.39359670820433e-07,2.54351415400131e-07,3.81527123100197e-07,4.4511497695023e-07,8.5207724159044e-07,6.33207848638627e-05,3.07765212634159e-06,1.1572989400706e-06,4.32397406180223e-07,1.95850589858101e-06,0.000358114075312615,3.09036969711159e-06,0.000877512383130453,2.42905601707125e-06,2.02209375243104e-06,2.96319398941153e-06,0.000777069009188941,3.40830896636176e-06,0.000629468882832245,2.97463980310453e-05,5.46855543110282e-06,0.00217625614530506,2.04117010858605e-05,4.23495106641218e-06,1.09371108622056e-06
"PRISM.8789",0.00191355836551765,0.00210175530760227,9.84955958573737e-07,0.001815449716644,0.000131632328463676,0.00684667510703569,0.000124807990750701,9.46261260201198e-06,5.17101878251212e-06,0.00151194257340921,0.0216042350573475,0.000630653229475356,9.84955958573737e-07,7.73893967450794e-07,1.72015522765199e-05,0.00155144634274772,0.000136592285255065,0.000130682549503623,0.000790567864749506,0.0103732747397104,1.1326993523598e-05,1.16084095117619e-06,1.72367292750404e-06,1.1256639526557e-06,0.000614753226144094,0.000467045009356554,0.00125954760902469,1.73774372691224e-05,2.60309789051631e-06,1.16084095117619e-06,8.44247964491775e-07,0.000127586973633819,0.00582545166298733,0.000261118860017602,6.03989064596824e-05,3.41216885648759e-06,7.03539970409812e-07,8.09070965971284e-07,5.22730198014491e-05,0.000455225537853669,1.79402692454502e-06,2.35685890087287e-06,4.67854080322525e-06,1.26637194673766e-06,9.11084261680707e-06,3.09557586980317e-06,7.35199269078254e-06,0.007941629539983,2.11061991122944e-06,2.14579690974993e-06,6.68362971889322e-07,3.51769985204906e-07,1.23119494821717e-06,1.02013295709423e-06,0.000890751956535863,1.46688083830446e-05,2.2513279053114e-06,2.91969087720072e-06,8.86460362716364e-06,0.00260942975024999,2.81415988163925e-06,0.00188773844860361,3.69358484465152e-06,9.14601961532756e-07,6.96504570705714e-06,0.000197413315696993,6.40221373072929e-06,4.87201429508795e-05,1.3191374445184e-05,1.28044274614586e-05,0.0015800804195434,5.70570916002358e-05,5.96953664892726e-05,2.2513279053114e-06
"PRISM.8794",0.00323867496875125,3.6149138629216e-05,7.7976462109926e-06,7.13716290361396e-06,0.000241283424349247,1.23027338449036e-05,3.69969231730154e-05,1.963705594475e-05,2.01102380157078e-06,0.000393421318122002,0.000266233920632461,0.000393293164644451,5.71761669074046e-07,0,0.0026624082120433,1.94793285877641e-05,5.35287217771047e-06,1.18295517739458e-06,0.00222042658388925,0.0203731498038838,1.66599520816403e-06,1.38011437362701e-07,7.19631066248368e-07,9.66080061538906e-07,6.03208560873119e-05,9.07228041463525e-05,0.00100058292087958,4.9092639861875e-06,0.000564654080049867,5.61903709262425e-07,7.19631066248368e-07,0.000235743250935116,0.00459251787948029,0.000173519808604161,1.65613724835241e-06,1.13366537833647e-06,2.22789891742646e-06,2.36591035478916e-07,2.15889319874511e-06,2.48420587252861e-06,1.28153477551079e-06,4.83040030769453e-07,2.6616491491378e-07,7.9849474474134e-07,2.89824018461672e-06,4.04176352276481e-07,5.599321173001e-06,0.000116452079254685,4.92897990581074e-07,1.55755765023619e-06,2.26733075667294e-07,1.18295517739458e-07,0,4.33750231711345e-07,4.9171503540368e-05,1.77443276609187e-07,1.11394945871323e-06,4.92897990581074e-07,1.86315440439646e-06,5.70282975102303e-05,3.05596754160266e-06,0.00470106387496605,2.14903523893348e-06,9.36506182104041e-07,1.54769969042457e-06,0.00119308916008093,4.74167866938993e-06,1.02227043246515e-05,3.2136948985886e-06,4.11076924144616e-06,2.5315240796244e-05,2.29098986022083e-05,2.16875115855673e-06,8.77358423234312e-07
"PRISM.8795",1.97625247782669e-05,0.000121913412990255,4.45101909420426e-06,5.79967787974815e-05,0.00037566601155084,6.71213679406003e-05,2.23441158529054e-05,3.05785011771833e-05,1.69138725579762e-06,0.000972636692465515,0.000176571927467083,3.7655621536968e-05,0,0,0.000272135307419649,4.22401712039984e-05,1.73589744673966e-06,2.98218279311686e-06,0.00472791699205471,7.0993754552558e-05,1.20177515543515e-06,0,0,0,3.40057858797206e-05,0.0234521970564075,0.000175592703266358,1.60236687391353e-06,0.00149033472331241,9.79224200724937e-07,0,0.000213248324803326,0.000356037017345399,2.51482578822541e-05,7.12163055072682e-07,8.4569362789881e-07,5.78632482246554e-07,6.23142673188597e-07,1.55785668297149e-06,2.67061145652256e-06,6.67652864130639e-07,1.64687706485558e-06,1.64687706485558e-06,6.67652864130639e-07,2.00295859239192e-06,1.33530572826128e-06,3.38277451159524e-06,8.65723213822729e-05,5.34122291304511e-07,0,0,5.34122291304511e-07,1.11275477355107e-06,7.56673246014724e-07,5.07861278648706e-05,1.06824458260902e-06,8.01183436956767e-07,0,3.73885603913158e-06,3.09790928956617e-05,4.13944775760996e-06,4.50888234242892e-05,2.00295859239192e-06,8.4569362789881e-07,4.45101909420426e-06,8.05189354141551e-05,2.49257069275439e-06,1.13500986902209e-05,1.13946088811629e-05,5.16318214927694e-06,2.49702171184859e-05,0.000223975280820358,2.4035503108703e-06,4.58454966703039e-06
"PRISM.8800",0.000691440616584429,1.47312862619279e-05,4.6226218387294e-06,5.34125356710658e-05,0.000373356413853929,0.000273916910736893,2.38968295628568e-05,9.65702895619618e-06,1.06267168706423e-06,0.0002186048494252,0.000171448793311725,2.16253688317571e-05,5.18052447443812e-07,1.32833960883029e-07,1.4080399853601e-06,0.0011704797297169,5.31335843532115e-07,1.44789017362501e-06,0.00127026460113223,0.011777457473772,8.63420745739686e-07,0,0,3.98501882649086e-07,4.42868425584017e-05,0.00128065221687328,9.08584292439916e-05,5.47275918838078e-06,3.92922856291999e-05,4.11785278737389e-07,1.59400753059634e-07,0.000360139434746067,0.00200162182296201,0.00020780544840541,5.81281412824133e-05,4.78202259178903e-07,1.91280903671561e-06,4.78202259178903e-07,4.99455692920188e-06,1.36818979709519e-06,3.32084902207572e-07,2.66996261374888e-06,6.5088640832684e-07,2.12534337412846e-07,2.07220978977525e-06,3.86546826169613e-06,1.8729588484507e-06,0.0206459176211861,2.92234713942663e-07,0,1.88624224453901e-06,0,5.31335843532115e-07,7.04019992680052e-07,0.00010551001512939,9.82971310534412e-07,1.3814731931835e-06,5.71186031797023e-07,5.20709126661472e-06,8.05637972755569e-05,1.71355809539107e-06,5.35320862358605e-05,6.11036220061932e-07,6.24319616150235e-07,1.35490640100689e-06,0.000195199505517611,3.09503128857457e-06,8.84674179480971e-06,4.6359052348177e-06,2.17847695848167e-06,2.04697133720747e-05,8.8201750026331e-06,1.00953810271102e-06,5.5790263570872e-07
"PRISM.8803",0.00372029668387301,3.75512558167311e-05,1.83651136042701e-07,2.89088494147217e-05,0.000114295824666575,1.10514771865696e-05,0.000167338593958908,4.52646035305246e-06,5.18544384120568e-06,0.000430294611748049,0.000228494422261128,0.000307766894983559,1.22073990428384e-06,0,2.16708340530387e-05,0.00287690584911692,2.96002419268824e-06,5.44471603326596e-06,0.0126414206923473,0.000160791971109386,8.5883913619969e-06,8.31831616193411e-07,9.83073728228576e-07,1.86892038443455e-06,2.44796161336918e-05,6.78104812317667e-05,0.000195037506477349,3.69462873685905e-06,0.00115682930894098,1.31796697630644e-06,6.58983488153222e-07,0.000148703405154575,0.00176194899919367,5.80769710215036e-05,7.54049958575326e-06,2.63593395261289e-06,3.98630995292686e-06,6.15771456143174e-07,7.84298380982359e-06,1.58264067236798e-05,2.50629785658274e-06,2.0093594884672e-06,2.72235801663298e-06,2.36585875255009e-06,1.09434471065445e-05,3.07885728071587e-06,4.22397612898212e-06,0.000246060113273212,3.03564524870582e-06,1.29636096030142e-06,1.94454144045213e-07,1.20993689628132e-06,3.13287232072843e-07,1.50161811234914e-06,0.000206855997232096,1.14511884826625e-06,1.44760307233659e-06,1.44760307233659e-06,1.54266954275869e-05,2.30752250933653e-05,1.43247886113307e-05,0.0104354788672584,3.12206931272592e-06,1.39358803232403e-06,4.16996108896957e-06,0.000117385484955294,7.75655974580349e-06,1.99963678126494e-05,4.04032499293942e-06,1.63017390757904e-05,6.8026541391817e-05,1.86243857963304e-05,2.12819257649483e-06,5.42311001726094e-06
"PRISM.8805",0.000223505737415321,2.84822603521815e-06,2.0801650819009e-07,1.27850146187601e-05,0.000378830063953875,1.09128660450493e-05,7.112564453115e-05,8.36866413718593e-06,0,0.000346203474707753,0.000788862604136264,8.52227632784938e-05,5.44043175266389e-07,4.80038095823285e-07,3.56508292498093e-05,4.56836254525159e-05,6.08048254709494e-07,1.16809269983666e-06,0.00294768992867274,0.000221681592651193,0,1.02408127108967e-06,0,0,8.38146515307455e-05,7.57500115209143e-05,0.000167837319569681,1.79054209742085e-05,2.87222794000932e-05,2.88022857493971e-07,7.04055873874151e-07,0.000750027522184161,0.00191381588042827,0.000253892148880935,8.48067302621136e-07,5.12040635544837e-07,7.47259302498246e-06,0,4.64036825962508e-07,1.45611555733063e-06,3.36026667076299e-07,0,0,0,2.19217397092633e-06,0,8.57668064537602e-06,0.000155596348126187,0,0,1.76013968468538e-07,1.60012698607762e-06,1.60012698607761e-07,3.04024127354747e-07,1.1936947316139e-05,0,0,0,7.44059048526091e-06,0.000179118214821528,6.80053969082986e-06,2.89943009877264e-05,1.02408127108967e-06,0,4.64036825962508e-07,0.00048695064440314,5.10440508558759e-06,4.60836571990353e-06,8.52867683579369e-06,2.12176838353892e-05,1.44811492240024e-05,4.4819556880034e-05,1.08808635053278e-06,2.40019047911642e-07
"PRISM.8806",4.43516490087852e-06,5.67423185752083e-06,0,1.73700975230229e-06,3.25399826931296e-06,1.7138496222716e-06,4.00670249531062e-06,1.15800650153486e-07,0,4.48148516093992e-06,5.63949166247478e-06,2.48971397829995e-06,0,0,7.70074323520683e-06,3.8098413900497e-06,2.66341495353018e-07,0,9.05561084200262e-06,2.31601300306972e-05,1.27380715168835e-07,3.58982015475807e-07,0,0,4.40042470583248e-07,2.44339371823856e-06,1.81807020740973e-06,0.000148120611611324,1.45908819193393e-06,6.94803900920917e-07,1.96861105260927e-07,2.13073196282415e-06,2.17473620988247e-05,3.24241820429761e-07,1.15800650153486e-07,0,0.00259739700287768,1.50540845199532e-07,1.59804897211811e-06,5.44263055721385e-07,0,0,5.32682990706037e-07,0,1.15800650153486e-07,0,2.9529165789139e-06,1.6443692321795e-05,0,0,0,6.25323510828826e-07,0,0,2.98765677395994e-06,1.22748689162695e-06,6.36903575844174e-07,0,1.2390669566423e-06,1.40118786685718e-06,4.30778418570969e-06,3.57824008974272e-06,1.27380715168835e-07,0,0,6.13743445813477e-07,1.05378591639672e-06,5.79003250767431e-07,2.0728316377474e-06,3.12661755414413e-07,4.38884464081713e-06,3.01081690399064e-07,0,0
"PRISM.8807",2.8687076632882e-06,0.000106813387578266,1.56307789345831e-07,4.68003910453106e-06,0.000169538783985164,2.73998360147398e-06,4.64050242840241e-05,1.18242245352199e-05,1.14932198048405e-06,0.000486135614017223,0.000120301830341227,1.08495994957695e-05,0,0,2.51471649329911e-05,7.80251706111014e-05,1.47664888052591e-05,1.10334910126469e-07,0.0264440046883142,0.000136401532643847,1.19529485970342e-07,0,0,1.01140334282597e-07,3.41394601082983e-05,2.68021885848881e-05,0.00028442500915435,6.84076442784108e-06,1.23299262066329e-05,6.34425733227197e-07,2.57448123628428e-07,0.000456124518462823,0.00358794416409927,0.000402483362989671,5.97647429851708e-07,9.1026300854337e-07,1.92166635136934e-06,8.82679281011753e-07,2.85031851160045e-07,2.666426994723e-06,0,6.89593188290432e-07,1.27804604229827e-06,2.48253547784555e-07,2.02280668565193e-06,3.86172185442642e-07,3.88011100611416e-06,5.28504219505787e-05,6.62009460758815e-07,1.47113213501959e-07,0,4.50534216349749e-07,0,1.47113213501959e-07,2.9909955220117e-05,0,1.83891516877448e-06,0,1.98602838227644e-06,4.98070173462569e-05,3.33763103132569e-06,7.04672292674383e-05,1.3332134973615e-06,9.19457584387242e-08,3.3008527279502e-06,0.000249439648068415,3.00662630094628e-06,3.28246357626246e-06,1.74696941033576e-07,1.36079722489312e-06,1.39481715551545e-05,3.65852172827684e-05,8.45900977636263e-07,2.29864396096811e-07
"PRISM.8809",3.30331399517114e-06,8.11316031449982e-06,0,2.04556682546162e-06,3.24111770655913e-05,1.46506813174954e-06,6.06759348903819e-06,4.28463321549394e-07,0,3.70828094102266e-05,2.93981124172762e-05,8.66601621327323e-06,0,3.73177731672053e-07,8.63837341833456e-06,3.24802840529379e-06,2.07320962040029e-07,0,1.40287184313753e-05,9.56578918852696e-05,0,0,0,0,3.5244563546805e-06,1.01310843450228e-05,0.000117924163208369,4.4601649633545e-05,2.86102927615241e-06,2.76427949386706e-07,0,5.58246243786453e-05,0.00126775386147731,1.78848883253199e-05,0,0,0.00260442121073673,0,3.59356334202718e-07,5.80498693712082e-07,0,0,0,0,5.80498693712082e-07,0,2.62606551917371e-07,2.14922730648164e-05,0,0,1.52035372162688e-07,0,0,0,4.68545374210466e-06,0,4.97570308896071e-07,0,1.8797100558296e-06,1.24116149274631e-05,1.19416874135057e-05,4.54723976741131e-06,1.65856769632024e-07,0,0,1.4014897033906e-05,2.86102927615241e-06,5.39034501304077e-07,0,5.39034501304077e-07,2.349637569787e-06,5.90173671940617e-06,0,0
